Course	Room	Teacher	Time	Students
983	486	469	2	3612 3496 8074 1752 8782 5669 3008 2543 1810 1715 730 1943 4949 1110 2382 8962 4866 2267 3452 990 2498 1134 3409 3281 4152 4838 8080 7599 7447 5185 7240 6505 7750 5879 6036 
115	650	528	7	1166 3639 1782 8384 6742 1899 3064 7790 3161 5239 3551 7091 8234 7328 1857 1445 3998 507 1651 1404 8148 612 677 7398 7045 6482 6630 8263 6404 3225 1842 4971 6251 1767 2512 
300	159	383	6	3218 760 8985 6747 8864 3798 6553 4516 956 654 6308 3997 912 2873 5182 3765 3605 1310 612 1134 5670 3337 5323 225 4287 4813 4152 4849 7716 7388 8482 354 1669 1842 8939 
840	946	212	7	2594 2456 5155 5606 8403 8527 3301 854 6263 3472 8321 5092 1196 8658 547 2685 1755 934 1260 8436 7298 3492 4548 6527 9000 3725 7664 8472 1646 6792 4712 7161 5712 7468 310 
390	28	442	6	3773 1320 2593 3928 8153 1127 6943 8986 3001 7855 2198 6128 3840 4416 4298 3124 5920 8041 1139 1361 5142 8573 2972 8023 6485 5428 1624 5245 7160 2237 8566 7607 3194 7763 8971 
567	963	351	10	8233 5116 8237 8504 2295 7819 5740 5662 4451 8982 2543 2069 5625 7612 5920 8963 5867 5516 4272 4094 4196 4197 7865 5129 3078 7121 6461 1723 3015 7189 3842 8721 5971 923 6218 
1024	453	272	10	2965 664 330 6892 7171 6622 8344 7710 6342 7157 5050 6417 3971 5869 5685 2072 1623 8384 8638 1133 1266 1860 967 5128 7042 5775 4930 3781 4737 1558 5427 1973 3197 7864 3982 
1185	265	37	6	4691 1146 3713 4892 766 5290 6168 5496 3792 7672 7302 5275 4280 7833 1460 6104 3020 2156 3722 1253 451 4962 1751 2309 8043 3871 4986 2469 3356 6155 5759 8244 3428 1728 5806 
723	438	487	4	621 6594 8749 748 6816 4655 6144 2824 6876 8781 6162 4345 7671 5728 4281 8944 6623 8803 8597 3994 580 8164 8825 2468 8777 6638 5757 6672 3395 5344 1570 7702 233 6333 299 
81	904	116	1	199 7937 551 3945 3491 3273 4789 8101 7118 8543 3675 5988 7090 2482 6291 5920 4600 3182 1758 7536 7699 3816 2874 2153 7351 3265 8579 3050 7625 904 3376 6549 941 8705 2676 
1112	7	584	12	880 3417 6928 6972 5074 4703 1731 47 699 5726 1855 8925 546 2031 7471 6022 4808 3913 5165 4335 98 6523 7863 7905 6848 4736 5959 3501 8089 4059 1844 7426 1578 7500 435 
472	23	382	11	1222 3505 7109 6964 2569 7326 3579 1813 4532 2034 933 6706 7397 6972 676 5731 7646 5708 5772 1882 3561 1641 3396 4879 6771 5269 8890 2146 7760 6058 298 6734 4855 2064 682 
1144	554	406	1	3827 4037 1266 3007 8464 4109 4768 1488 7713 1634 7807 951 4510 6249 1677 6686 6970 1357 998 306 7908 7043 6843 4569 2335 1042 549 6275 6119 1045 4070 3190 4957 
710	383	566	9	2906 1302 8745 4182 552 4587 8006 4748 6574 4928 5949 2269 6365 1279 4250 1157 6802 3266 7649 1884 4791 162 4877 7319 1866 3010 3240 3372 3033 7522 2895 5690 4755 2695 
1083	835	389	12	6819 1084 8238 7874 5603 1549 6872 5416 2886 2602 2983 3766 41 2667 5781 1440 1174 7807 1990 3769 7643 7006 1623 2498 6469 843 5639 4814 5441 7275 5183 5692 8975 5912 
274	977	273	1	3592 7933 989 8215 128 2548 7858 2525 2002 5416 3518 851 1715 3691 3341 819 5926 6060 2073 8192 896 2244 4561 4237 8240 4398 6774 2219 6217 6076 5696 7720 1741 
276	554	516	5	6831 3711 2963 4321 6810 316 6160 6921 3108 6784 4413 1819 2367 3978 7554 8220 5874 5148 5025 305 566 1119 5206 6159 2834 1024 2100 7609 727 2378 8914 7886 6697 2797 
525	788	365	10	592 2457 2290 5475 6120 5139 8400 8787 6479 7435 79 5782 5865 4953 2013 2626 5148 1233 3768 1560 1936 7404 162 6957 7080 1041 2333 2270 2310 685 2515 4488 8976 7480 
528	946	257	2	6598 5157 88 3144 5766 1489 7133 1421 6343 2320 3382 7714 47 1719 2507 7557 7699 4196 1137 2703 6434 5465 8478 5510 2831 1992 1802 1978 4641 5084 2671 6663 4584 
1012	453	568	12	605 335 8385 700 1785 8986 82 8006 4923 1859 4947 2227 3185 526 6362 5067 3837 1173 4254 6912 8573 3173 6173 4792 1829 863 2081 7140 5269 720 4855 8585 7769 683 
108	63	122	1	1789 4367 2455 451 4027 7222 6895 3065 2947 4639 7246 4676 3025 5726 8881 5588 3363 6065 7191 2114 8929 4843 7960 3359 3294 7560 3225 537 1364 8447 5913 7578 1479 7726 
100	105	565	5	1222 8749 4242 8151 8680 6628 6053 7131 5767 3292 2323 1831 5582 7241 2222 3573 3138 8923 2746 8963 2112 4092 8042 6587 3874 123 6867 7783 6421 3888 7765 4588 299 2512 
330	63	261	7	2439 5015 275 5507 469 6085 2882 4705 5417 2546 3381 5801 5909 5681 1011 6266 5061 8208 1806 2468 3318 3703 5411 3545 6049 4170 6306 841 4504 5572 5306 3507 7188 8855 
1193	636	45	7	3595 7284 2738 2278 2192 5072 4639 4475 8131 2784 5936 4535 3577 674 7437 7733 78 529 8517 5164 1793 1356 3428 4376 220 2047 4717 3114 6111 3469 7189 6771 7995 5695 
1196	895	131	7	8254 708 8158 763 1267 9011 8325 2785 3259 5416 5412 853 5311 4722 8825 8843 3188 4195 4336 441 8205 8127 6480 3314 7607 4643 2080 4852 4688 5307 7448 2514 1002 
614	257	245	3	3948 4260 215 5016 2631 4168 5219 8093 3498 5625 4414 1947 5985 656 401 1293 7195 1075 7809 3801 3608 7928 6959 5202 484 5812 4409 7318 19 5715 1628 941 7640 5878 
132	586	448	3	1140 2960 450 6968 8621 7030 3329 8503 7675 8346 1739 2118 20 874 7073 8927 1120 1372 5 6322 4843 757 2669 7230 5514 4714 785 4665 7279 5573 1438 1363 802 6056 
407	636	424	1	1324 7811 4430 176 4206 4063 3821 7717 4824 5544 2027 1466 1010 2264 206 4562 3131 7941 1869 5998 8245 6271 6403 2552 8829 5597 2082 1534 7996 8667 8851 7076 1513 1538 
402	559	513	11	8156 8601 4242 7951 1896 8689 8541 3651 8407 2322 7617 5785 2176 8908 2493 7421 564 998 4030 7848 7789 227 2832 3886 7563 5260 1825 4666 1847 7506 8914 1002 1001 7967 
1176	924	461	10	4260 8170 880 8743 3531 8425 8466 3739 3166 3816 7879 8255 5829 2982 1193 2660 2073 2114 6366 5061 3484 4623 4036 6177 7906 5592 5249 1808 8481 1688 1517 3692 7402 
701	486	471	5	2616 8235 4893 6120 67 7381 230 1217 1858 2055 5271 6515 1197 1679 3894 327 4277 3831 4621 94 4157 7700 1999 7448 1463 5227 5305 7568 8814 8838 2416 8591 4581 
394	611	444	10	623 3759 2863 4360 5766 132 6903 4471 5493 7713 4692 4927 4213 6261 3574 2548 5418 6101 3345 1018 7007 1032 7539 1214 610 714 3152 3072 3351 8410 9023 5221 1471 2692 
607	670	294	7	5115 8423 5298 2726 2457 4456 7912 8402 4142 3475 3384 794 4043 4677 1583 6417 3558 543 931 6821 634 4275 2767 7942 8734 8121 962 3372 2996 1606 5792 2750 1572 2350 
976	670	67	11	2969 3001 65 3657 7795 8525 4519 7574 3797 7263 1989 7413 508 6684 935 7532 8149 5383 2729 5752 5993 7622 91 8000 4931 5916 924 8895 7316 2108 2075 7856 2531 7401 
245	93	296	1	3868 705 3599 4765 7035 7659 7711 5943 4850 4536 4902 7054 6369 2018 6333 3753 568 777 6805 6611 4798 6480 846 6664 4297 7141 1823 8934 6297 2415 1475 682 7403 6894 
178	637	580	8	2472 5017 3636 6838 192 3678 2829 8321 2521 2133 3455 1719 6475 5545 7692 2016 2585 1690 5283 758 1865 3058 6526 1021 5512 2976 7268 4686 7319 7145 2993 8349 3845 3095 
651	924	172	12	6855 6384 7652 2534 6624 7178 4044 4129 7599 5705 7593 1445 1465 2017 1565 3624 6993 5753 6680 4608 8341 4794 6174 5482 2336 6890 4939 1604 8912 2754 4993 8580 7528 7642 
206	924	49	7	4635 2868 179 8341 86 7858 6871 5075 7456 6344 4382 2484 29 1568 3186 3999 7535 4599 7921 3935 1351 5204 3155 7786 5106 6011 7704 4718 1438 1242 3096 7183 5939 
695	321	91	4	458 880 4265 2905 747 8329 8980 1909 8015 8520 8014 5410 1232 2329 3021 1071 7478 6021 1676 2070 636 8209 3933 3264 7001 1913 7551 5262 4015 8729 3840 1531 6690 6443 
542	291	274	12	6856 3901 4321 5606 7119 3734 1739 4283 1816 1422 850 1074 4514 1755 5807 8101 5694 2850 999 5024 4549 6478 6675 15 2898 5222 6652 4292 6239 6071 7145 2696 2981 728 
416	283	520	8	1304 4892 5094 8151 7032 396 2949 1907 6431 5196 4905 3436 6029 7510 7754 8652 2039 8758 1092 4337 8771 4504 5324 3130 6157 6716 4174 8998 6514 5634 1649 5225 2755 6670 
926	59	140	3	890 3016 3774 8746 1613 8022 130 397 4787 8521 4227 2526 8195 2304 7494 7414 7756 2363 3665 2447 7960 5898 8354 6271 15 3784 3445 3115 1065 5408 2352 8644 1383 5938 
311	321	425	3	743 5019 628 271 7342 1845 6123 2827 3651 2804 4166 5943 3123 7267 2562 3851 7475 8220 3835 845 5464 5535 6717 3173 9021 4374 7121 8954 8872 949 2994 6291 359 7952 
839	924	446	5	4260 2846 1202 1487 6101 4349 4028 468 5410 5413 7072 8673 4966 6228 426 7390 4335 1357 8146 3333 5891 2184 8242 8023 3052 7825 2166 4078 6328 848 8563 2517 8854 
368	486	232	3	1121 2844 9016 2193 1898 6898 5070 118 3731 4707 6340 3384 1541 4747 7099 4592 3997 8597 3620 2701 8518 933 7627 102 8020 7002 8260 5255 1067 7426 5850 2373 7891 
579	697	127	9	3905 2599 8740 7220 3600 5059 2092 7349 3230 4926 7265 4537 3102 2481 932 7011 5163 3094 3749 614 5482 6917 6681 2970 5514 3566 4078 4421 4290 4425 5857 1531 5695 5600 
733	611	86	12	7286 5732 457 7113 61 5473 7569 1631 5708 2520 1540 7360 6647 5193 8098 3857 8611 1118 6068 8845 6977 5141 8450 2318 3500 6393 7214 7583 7522 7144 4975 6257 2149 6694 
466	97	433	8	3902 2869 7289 8409 3415 6903 6724 4769 3040 7380 2050 7203 4676 1580 3434 3127 8927 8926 422 4908 2281 8634 124 3078 8477 5120 5619 4669 1282 9017 7225 1570 1838 1538 
165	610	408	9	6969 575 6816 1921 7652 7793 7137 6342 7093 525 1659 5905 5863 678 3833 4278 447 8147 7350 75 7947 5205 7482 8247 1880 1284 4751 4401 5937 6258 4992 6254 1000 
1104	311	484	7	6591 881 6835 2715 598 4894 4478 394 4659 5608 3046 7454 3129 1081 4700 1191 28 6642 6042 7773 2010 3664 2933 6848 5895 5552 2973 106 3785 5716 789 6415 1385 433 
149	904	300	11	4303 3593 606 2866 5031 3696 8278 6481 8137 1546 7301 2561 5451 7051 4723 5545 8714 8120 2323 4332 6130 6849 3334 7785 8263 7254 5360 3980 5302 1973 8975 5875 8585 1841 
35	606	180	12	2459 334 7117 5359 7855 7913 4473 3651 8407 5820 7712 3108 8069 6761 1071 7516 5787 1676 7887 1547 8168 3955 6639 5460 6883 6913 481 5449 5261 1728 3444 6394 2412 7401 
600	586	319	2	2759 555 889 8300 8402 6999 7575 7594 5703 7417 5922 2244 4273 2400 2722 8103 5938 8202 6737 2009 2045 2898 861 4751 3788 6110 3208 7740 2141 825 7999 923 8818 
1156	508	303	5	704 3635 4435 3007 4788 7659 8468 5357 2308 2989 6766 369 1293 2246 7190 8965 890 1235 2447 8209 2424 5556 4235 5999 8871 5590 8083 3682 4640 8951 5617 2007 6199 
649	791	572	12	2948 2598 2452 3140 5664 7971 7796 959 855 6005 6788 3458 1371 3089 4984 915 1678 7431 2525 611 4315 1353 1156 5535 5539 1280 4870 5184 1642 3420 8934 2675 1745 1479 
53	904	173	7	6494 595 2837 1922 7389 5334 6729 8541 8468 6552 5413 951 2329 6185 8598 5160 1313 2461 2812 4334 7669 6523 6526 7661 8351 5655 6339 8305 5268 6662 4959 1669 4853 7201 
539	963	356	9	7173 1894 2892 1893 7712 8945 4593 6788 7610 4745 5620 1569 652 1565 3587 8637 1861 8551 8351 6866 3701 3643 3314 4057 3203 3039 7066 5738 789 2496 7762 8647 2233 7546 
112	105	157	2	8421 598 2035 110 7792 1766 8699 1778 8969 7758 1650 8906 2707 2877 4213 1353 8770 9003 8571 7357 6719 5468 3158 3722 967 5367 1601 32 3549 3445 1951 807 2067 
919	69	250	9	150 2613 8235 7817 37 5032 8077 8464 3147 8628 236 4614 3438 7453 8849 7595 6248 6205 7410 7419 1211 3819 1007 3072 7828 5042 3544 6393 7063 8454 6238 511 6374 
422	508	563	2	6966 8071 4185 1785 4434 116 2195 5211 2821 7797 5219 7092 6348 5197 1696 6062 7475 6027 4259 2583 2876 4095 1132 2728 7664 1881 3561 4683 1283 7067 809 371 8641 
425	650	141	12	3922 7309 8366 6811 551 7389 5744 4449 5507 256 4282 4729 4144 5039 6283 1446 8376 635 1130 8530 3268 4233 6400 3200 5244 5247 6112 2002 7954 6035 2695 1747 2160 7546 
308	828	413	11	8034 579 7813 8626 3406 984 6162 1712 5549 1968 22 1850 2484 2666 4964 4866 3581 1794 5673 4771 7001 6288 163 1020 6298 1842 7142 7312 640 7235 8917 1478 1004 8855 
309	828	266	6	559 2458 8292 3043 7013 8225 4705 20 6640 3697 4868 1522 9 2072 6208 4842 203 6973 5062 2819 3954 6950 1913 1804 1625 7700 7314 1180 6755 8681 7899 800 8768 4972 
755	994	506	3	1224 1908 4086 4789 277 4475 7837 4047 1636 49 2561 1943 2305 7249 1585 3975 508 5686 1462 1173 8225 5201 7965 9023 1842 4924 2890 2311 4970 1748 2806 5723 8642 
754	383	259	3	6965 667 5986 8075 3004 8441 8273 4167 690 3471 1427 7050 2548 7610 1962 8156 5805 1244 1212 7927 6071 2646 1935 8241 4041 2116 1432 2214 2991 762 2497 7476 8811 8896 
566	697	134	5	1146 6852 2637 8560 315 6453 1875 3738 497 5503 977 3215 5313 8616 6309 6329 2625 464 5068 6447 2973 2970 7667 3546 5429 3394 6116 6757 8788 4991 3849 8852 9024 
927	856	528	4	3948 8070 2599 864 2091 8988 3128 1771 7493 2549 5900 2139 6369 7767 7539 3181 7511 2683 753 4332 616 6671 6912 1888 8691 3786 2127 4661 2024 8662 1373 687 1390 
1027	257	366	2	1177 5117 4360 453 3493 4763 3412 8442 7913 3596 4484 2787 1985 1429 5374 957 6064 3186 1317 448 589 7849 8311 5993 7822 7003 847 1435 3202 2279 7742 7506 534 6381 
1020	916	589	5	3915 4326 115 4820 7678 4578 976 4941 734 5624 8099 524 3898 2033 8496 1448 2769 4197 2729 2775 148 1763 6433 4791 1042 8185 4012 7317 5631 2147 8935 1006 8850 3336 
1181	650	486	9	595 2731 3800 132 4024 7872 7132 7971 7618 1636 5255 1587 1962 4980 7739 7431 8841 2464 3667 443 8062 4193 3932 8313 8579 1023 6790 8185 4910 1767 8705 920 2061 7466 
1035	637	213	6	6961 6601 3144 83 4578 8298 7300 7712 4941 4415 5809 4493 8961 2408 1799 3606 2603 1271 5593 6099 7233 4469 6864 486 263 6426 7271 8290 5814 5080 8764 7892 5507 1538 
151	366	124	8	1209 1325 7649 8684 7822 6161 2098 8011 4780 6005 5379 1680 5454 29 3358 5908 7438 8638 4218 5832 4356 5942 3339 7783 8121 4874 6401 2334 2086 3244 8481 4855 1003 
1168	555	75	11	3715 6965 198 599 4091 7170 7854 6177 5609 7970 7958 8094 8889 4807 4124 7519 1655 6822 2709 5385 711 8574 3156 3523 6912 8474 13 1704 5082 4835 2676 7544 6524 
500	63	551	3	8175 6839 3309 3141 3169 8544 4552 5761 3387 1968 8947 1192 2406 2509 4988 7419 7920 4212 6697 2449 3071 7128 1889 8123 7378 7562 4680 4751 6391 8994 1535 6753 2612 4054 
489	554	541	12	1225 886 6989 8381 62 8119 6382 1928 7385 6341 5583 8003 6513 2483 2035 2384 5219 8433 2938 772 1008 6153 2187 3724 7903 1746 8025 4139 2272 5936 2413 3965 8667 1760 
473	283	15	6	3922 989 3119 5305 6893 5885 8449 1053 3210 6349 6101 1552 5902 7738 3318 8284 5750 5676 3338 3706 5558 3206 5835 2043 4918 8185 122 3244 4996 8879 6070 6373 7725 
1145	788	546	11	3634 8744 4327 6126 4764 7130 4108 1816 4041 5375 7611 1447 324 189 1213 2430 7392 4245 5324 4545 7826 104 1622 1046 4173 1060 2080 4814 3014 8483 5851 1574 7116 
348	69	575	11	556 5499 1892 2708 8880 1522 9 2072 8784 8657 3834 2467 678 6586 8371 8750 305 6801 1919 8312 7024 8289 8286 4716 3019 4308 904 6296 7061 1970 7728 7998 7429 
714	646	450	8	8073 3003 3290 257 5431 6764 4413 1736 5021 4983 2157 8800 7432 1291 6582 3585 4318 714 4034 6844 6138 2504 6015 4872 7604 1723 3685 5615 2021 2699 2164 1663 
298	7	114	11	1225 5151 7853 4656 6929 6928 4768 3020 7097 6343 6782 3514 8673 2179 8808 1097 3910 1333 77 7844 7666 2364 3567 2235 4016 2310 7060 6310 2414 431 4956 6050 7402 
1087	326	400	2	4261 2659 1145 666 608 2618 271 82 4200 6085 8136 4512 1851 4267 475 4232 8614 7692 2916 2760 3838 5736 5774 5105 13 1829 1729 5599 6016 2412 8486 7680 7466 
197	977	556	8	2617 1165 3714 3648 5521 2946 3518 7320 4162 2740 5258 3102 1257 1252 281 2587 6807 6588 4190 5531 463 264 8241 223 2273 2126 6753 8765 6939 7407 2536 2398 8269 
520	105	70	12	3863 6813 3860 4102 239 3536 5839 407 6261 1718 28 6204 3183 8650 1036 8165 6573 1151 3485 8777 7461 7900 5655 4377 3689 1626 8876 4159 4911 2004 920 8918 7185 
1019	639	155	4	7283 1269 6856 5604 7978 6871 1712 3455 4826 4416 6765 8492 368 7989 2853 6975 2660 4334 4019 7644 6528 4232 4600 4230 4684 2336 8185 5409 1181 7728 6106 515 
440	283	220	4	6850 596 6812 61 8564 6725 7384 8133 2527 2135 852 2484 4387 8611 5131 7472 8906 6245 6246 4339 3625 7300 4566 5248 5575 2891 6334 2025 1034 8667 7181 1001 
902	306	276	5	5112 4878 5662 7344 2809 2091 7227 3162 5319 7093 7884 7555 2038 8162 2795 463 122 2333 6978 4502 3158 3206 1387 4669 7275 944 4296 4879 6893 4586 1416 2162 
642	23	183	10	5173 2869 7877 957 4439 2098 2323 3966 47 3124 3697 7889 343 476 7438 7887 2243 8042 3134 2181 7105 3055 6844 7563 6503 3501 1826 4719 4662 7687 8930 2164 2148 
336	97	403	12	5391 1123 331 5118 3828 7654 5879 1858 2546 4679 1772 4698 8827 6044 1376 5152 3604 638 2767 6801 3179 1887 8533 7122 3448 7090 7241 5579 7068 6757 2496 809 8708 
558	586	326	10	6497 5297 2774 6124 6127 4207 492 8322 1986 2563 581 7199 6328 5414 5384 1312 8227 8772 716 350 4355 6481 4423 1185 968 5631 534 2699 4643 648 2063 1308 8854 
744	912	178	7	2617 7281 5390 8387 2774 8788 940 6899 253 6728 8309 4388 3471 3252 5623 7512 8679 348 615 486 3313 8459 2899 4052 4013 3440 8891 4486 2799 8487 1511 8640 3969 
745	28	226	3	151 5173 5116 8505 4326 5768 3002 2308 2342 6512 3361 6412 7436 738 6228 5789 1278 2625 2640 6937 2388 6861 3629 7084 4406 293 3197 8858 5875 478 698 2758 8832 
144	977	458	6	4755 7955 4349 6531 5076 257 8569 5646 851 2888 2565 6283 509 5962 2016 6976 147 2467 8226 8228 672 7481 3059 8697 1882 8092 6758 1061 3421 7376 2008 5715 2535 
142	611	261	4	2848 3925 3943 700 8295 4203 7209 7619 8947 6516 2157 1505 6363 6683 8140 3609 2395 2608 7044 4585 4503 7541 93 7553 4732 1554 2126 1180 2397 4487 2679 7897 8582 
615	977	556	10	1304 6593 3809 885 7799 279 5490 93 4383 5546 5316 4722 4984 6181 4844 1378 365 913 6675 5996 4772 3523 3407 3352 389 1885 8691 5122 7824 6356 4831 4832 689 
912	611	465	6	6494 5397 889 5079 7115 4206 3368 5434 5980 1732 7514 7985 342 5009 6682 2680 2642 3937 3743 7022 1930 4358 7126 7618 7373 6133 2492 4484 8661 2109 2392 827 2065 
513	639	3	11	4889 8362 6493 6597 557 4243 5883 7652 8788 5485 635 8095 792 1839 7099 8805 4258 202 8045 5142 5779 4567 5048 7663 7662 5041 3211 2120 8702 6073 5381 7621 6432 
940	650	16	11	3590 195 8746 1786 2841 3061 7110 6742 2826 2301 3436 7 7193 4963 8373 2421 2935 4775 4112 5320 2334 3138 1040 4682 5184 1282 1063 3503 1419 515 2252 5939 3460 
680	788	588	9	3770 6835 8252 8386 981 8743 2739 6894 2827 7879 7639 3454 4285 3693 257 6022 1212 632 561 2642 7399 5461 1934 4464 2833 7089 3569 3014 1439 8720 2376 2009 
131	93	2	8	8250 8742 4327 3416 5475 8686 8784 7096 856 834 3577 1697 1116 8678 1655 6829 3839 8060 1152 6446 1931 1494 1953 7254 5263 4050 4830 7165 6192 8852 681 8724 2373 
497	437	252	9	5159 995 559 2638 455 8408 4103 4639 8096 2130 5723 3972 1397 7475 4215 3767 8063 3892 9005 6154 4625 4372 90 220 5264 4925 353 517 1478 515 2511 5799 516 
492	656	141	11	4366 8059 2087 3143 7847 4167 2321 207 7717 6767 5567 8869 541 7134 3810 6826 1319 462 7625 1795 2837 100 1286 3242 4525 6137 5243 1241 5794 2005 511 1760 4773 
408	611	203	9	622 558 7282 3861 4630 5524 6454 4708 7834 6572 3453 830 6434 2889 5702 7248 8492 6889 568 2850 5460 5991 3408 5772 7841 94 6957 1642 5369 3849 7541 8725 
824	963	463	6	3820 8383 8462 277 7910 7385 182 3349 3456 4284 3122 7156 4380 8882 4124 6222 1018 3858 8591 1175 1232 717 8390 5731 3207 1608 12 1640 3883 5574 8979 8483 1386 
704	97	572	11	5393 3923 3942 1206 3580 5334 3646 7639 7715 4700 5542 6419 7072 6326 506 3893 814 5029 8161 5000 2498 3153 1931 6489 4794 3553 8001 3884 7277 7089 5435 727 419 
519	613	117	9	578 7812 3634 3533 397 7115 1814 2883 4125 4490 6188 753 8221 1338 3621 685 3881 4790 97 5591 5837 2125 2898 3564 3376 3375 30 473 6039 1365 7180 8852 4976 
656	670	192	10	2734 1122 8238 454 552 3142 4455 5769 4221 3439 2786 5436 2981 5840 934 502 1567 1317 618 1337 3220 3357 5899 3338 95 8244 7219 1706 6566 8118 5932 801 8928 
974	791	8	4	6591 3823 3615 2868 6140 8110 4550 4707 2308 3236 6688 5868 366 1017 7885 1279 3959 202 6806 1334 588 5460 9002 90 4465 6426 5955 3246 1439 7521 7404 5204 
1089	437	272	6	158 5398 6169 5786 6164 8193 6577 790 5622 6369 7697 930 425 5965 2409 2750 6826 5205 4374 8197 1621 3561 7589 904 2890 535 2755 1009 426 5976 2358 4850 
387	321	477	12	1320 2458 1303 892 4005 8408 7223 8441 8504 2136 2341 697 6553 5559 7365 3970 8713 1521 653 4091 7298 7399 9002 3311 7827 7257 3030 5935 6221 5919 4582 2026 8641 
14	912	325	8	150 3868 7177 3032 8111 5414 3519 7074 3516 3257 320 3088 4707 5962 1528 995 2429 2441 2624 5276 1153 3626 6842 6228 4353 5183 8087 3682 943 2237 2510 2357 2148 
659	155	209	6	8426 3711 5017 762 5234 4673 4760 6437 5729 3253 4747 2528 7096 2723 1797 5752 8029 8242 6092 8245 903 2123 6542 2990 5958 1182 3223 7060 2754 8418 1415 2106 
883	7	371	7	741 8173 4266 2869 1169 8428 8293 7654 2196 8342 7017 8327 6926 3732 6707 5274 5565 6760 1374 739 422 7395 5739 4440 244 9021 3051 3788 3841 7743 4588 510 6057 
327	366	450	4	707 5032 8038 8604 1924 1873 4223 8866 6342 1634 5543 4415 3219 6200 1670 3917 5007 8776 6848 5756 4584 4605 95 6845 7705 7372 3031 3443 4485 534 3847 9010 
759	639	428	12	4570 1486 7679 4411 1052 1982 5272 7052 2445 7329 6268 798 2505 2361 6580 2939 2163 8310 489 162 1880 5593 6775 4158 8994 414 7992 3988 5851 5858 4957 6376 2090 
205	232	34	12	883 4084 4893 6628 3170 3328 6084 2098 958 5353 6510 1730 3255 3184 1503 6041 2248 8739 8841 1395 201 6780 4193 99 5557 9025 7901 3315 8261 5833 4528 2319 7709 
1149	613	189	1	2909 3719 701 3048 8446 497 21 6769 6107 1853 7206 6066 7468 5906 2749 4461 4277 1157 567 6305 4443 2837 8353 5328 3051 3689 3396 4831 4528 7990 5911 2534 
541	63	281	10	4264 3903 450 2920 2630 5238 1815 7321 6768 5828 8922 4966 2687 1036 6189 2813 6584 3070 6868 3703 1516 3566 4159 3505 6549 4403 4993 7995 1514 827 8582 2161 6078 
999	575	105	3	605 883 5017 3276 7227 80 6909 8407 2203 1771 3552 4807 5983 524 7535 2975 630 2289 7924 5437 710 5773 7783 2887 4079 6351 4294 8910 6073 8486 8933 800 
316	59	220	11	8427 769 4266 8620 330 5333 8274 597 971 6471 4948 3184 6046 341 1690 2661 6363 4861 7751 8203 1411 3395 6841 3781 4817 2043 946 2994 8033 5872 7740 1100 7541 
315	155	190	9	3597 2770 5887 395 1549 4552 4221 8323 7914 4704 7599 3795 3238 7055 1297 5966 684 1230 2423 3669 8555 8243 4462 1701 7270 3204 780 7067 2315 7526 6741 2510 8854 
781	486	511	1	6963 213 1121 3415 5664 2944 1713 7125 1425 2982 1611 7199 2384 3999 5867 4861 1752 5682 5061 8453 4608 6785 8793 5120 2999 1707 6652 3079 7217 7596 374 6377 
788	834	206	5	595 1121 2479 4453 1872 6388 3557 8889 4726 5727 407 3871 1466 3083 756 2238 716 3157 3059 224 483 7826 7030 3688 4713 33 5420 2497 8489 3986 1576 376 
633	28	573	10	6833 2861 2472 4453 3061 4559 4223 3214 2344 3519 2320 8208 1638 6186 5926 1115 2689 8739 6240 6046 8226 442 2425 5322 8269 4564 8125 221 7650 5428 3035 652 2167 
469	265	420	9	768 7811 5035 661 6727 7857 6719 252 5277 5726 8882 8490 2174 1290 348 2586 1218 8144 1703 9000 2957 6794 6401 6778 1431 19 4914 6654 5616 3092 8858 2694 8187 
162	912	235	12	8427 8237 5395 7220 8304 2802 7384 5947 5273 1852 7363 8710 3091 366 6242 1405 3629 2507 4506 3075 488 2998 786 7658 415 4130 7240 7549 7103 7555 6235 512 6697 
968	788	194	6	5171 3011 1221 557 3549 4109 131 8139 4347 6165 4477 4417 7592 6041 1461 1405 751 776 8399 2720 3623 6992 5894 2954 2239 8463 4405 7604 4913 4403 7180 1665 2796 
1102	69	99	4	4260 7266 8745 8606 7345 118 3674 7958 1547 6418 5941 5982 1719 3253 42 4948 8712 480 2587 1159 6971 5008 3075 7942 7823 7781 3782 3013 7582 8182 7996 4952 
1155	291	146	10	2232 597 3829 8681 4690 4943 2227 4384 8490 1252 7470 2150 1013 8514 2723 5694 4504 8249 2958 6719 3645 6919 4353 3390 2556 1602 7581 7521 5877 438 3691 9003 1386 
895	670	280	2	8156 2650 4027 5473 8134 4616 4275 3795 8198 926 4986 1014 8735 5860 3748 4094 3919 3932 6099 4177 1276 6717 3339 7903 4731 3542 3399 3423 1470 2168 6250 1539 
670	306	206	6	4081 7933 3868 5161 8258 2633 7139 3679 6725 3305 3044 4227 1942 2058 3434 6011 522 7068 5802 5928 1316 7008 1964 3643 2275 7085 1280 3460 7587 4383 643 6746 
671	486	576	9	4261 2847 1308 2968 1347 1923 3000 8113 3300 5199 6417 3341 5096 7559 6060 653 6243 360 659 3916 5149 758 1594 4355 2926 5590 7276 4680 4621 1821 1288 5423 7871 
352	657	469	6	3374 3597 8334 8159 2920 4894 6122 6889 1425 3343 4120 5903 1299 8803 3086 6244 2424 7043 3285 1202 4119 2213 1644 2044 3392 1432 1283 4919 947 5081 6391 7062 2351 
