Course	Room	Teacher	Time	Students
653	31	197	172	4183 3757 4656 2521 2324 1962 2156 2799 546 2015 2112 3629 91 3449 2319 4075 3114 4424 1606 3532 1005 2065 2105 
650	31	283	173	3615 4305 3636 1329 1480 4022 252 1897 2323 3382 2885 4722 3180 2500 568 619 3830 2810 3243 4524 1537 2103 1673 
14	31	269	174	2866 3639 555 3497 3943 1784 3002 230 1902 1 2749 2388 1010 4215 3071 1591 490 3564 3397 3318 2497 3424 809 
410	31	115	175	764 3049 4760 498 3325 2200 4595 915 3087 505 3608 446 3262 1494 3702 484 4758 4079 865 4396 3684 3967 3098 
319	31	260	176	4241 3417 3322 3296 2524 3109 4512 938 810 811 3761 585 3938 3556 670 3404 3408 3462 3035 2086 3533 4689 687 
318	31	464	177	4320 452 3908 133 1174 65 3294 119 1965 3558 2036 4597 1296 3811 2602 2837 225 1912 1281 4529 4172 2556 1516 
839	31	120	178	1343 609 3062 3142 3065 2947 4344 3671 1983 3434 3696 3514 3180 3893 3601 2467 1334 3337 2123 3568 3197 2004 3846 
786	31	303	179	4087 1781 1420 4000 4288 1839 3360 2176 1031 754 446 4117 1956 3130 3704 4398 3038 4155 3221 2059 4512 1740 1538 
570	31	435	180	198 2653 2451 3320 1877 138 3927 3776 1631 4338 4673 2221 2591 4596 636 1155 3874 2973 1992 1846 1100 1667 4583 
62	31	180	181	3824 744 4267 2987 83 3734 2137 3579 874 1735 3127 1569 2503 1405 4440 2188 3707 3316 4010 1419 2539 2693 1661 
629	31	429	182	2966 2963 3804 1786 2737 3298 3519 592 3479 4533 3996 2016 4250 1052 3918 4370 966 2042 1023 1643 357 2005 807 
505	31	44	183	2845 3060 3067 3167 1850 2566 2119 2405 522 2408 3834 1399 2603 1218 2935 2978 1494 4608 1866 487 3721 2558 500 
633	31	241	184	2615 2470 316 2295 4208 4203 1421 4690 3366 2225 343 1677 1460 3622 2760 3754 4356 3720 3086 4052 2175 1454 1478 
807	31	280	185	2454 4368 2926 1895 4476 3342 4001 1966 699 3730 936 203 4199 461 779 4358 3646 783 4073 2396 2025 350 2255 
359	31	31	186	4328 214 3711 2650 50 4576 278 3149 797 3368 3361 733 932 283 1097 4495 2245 4038 1557 4712 3240 4427 4482 
763	31	298	187	887 594 2611 28 3425 276 4612 3349 1980 4696 3694 2118 326 2620 1312 3910 4098 3157 843 4423 3014 4586 2399 
266	31	22	188	2659 2923 2437 2736 3146 4555 2099 2524 3236 3457 186 3088 2246 466 3482 4628 3248 3883 2894 4484 3848 2163 1512 
535	31	206	189	1140 4084 213 625 747 315 270 3538 4343 2889 1611 186 9 2402 2076 2264 2500 2446 717 3071 1483 3318 3191 
110	31	24	190	4301 336 3147 177 771 4639 2098 3438 3210 4745 655 4559 4610 2583 897 2837 1437 3396 3399 4485 2006 2517 1511 
771	31	28	191	3576 4103 35 1632 3366 1967 978 3971 3973 340 4594 8 2364 1012 1176 2660 1863 3404 3229 1180 1471 3980 2759 
916	31	140	192	2715 1787 3271 24 4164 1988 1522 328 3891 2587 2309 2747 611 2182 3281 480 3445 863 3789 3197 1419 2674 2678 
425	31	327	193	2471 1204 767 3232 4706 4534 1500 3850 2386 3081 1317 3913 3608 241 3896 1882 4375 1045 3118 1824 4396 1669 920 
308	31	10	194	4367 3499 3111 1423 45 3478 1402 284 2243 4191 2245 4462 4648 2694 1995 1825 4291 2893 1606 4390 2750 3987 807 
300	31	143	195	669 1344 4241 4654 394 2946 3474 2568 2521 3551 2018 2152 9 659 3762 2877 3485 3553 1641 2335 3984 3987 3786 
220	31	189	196	3923 2438 4325 2633 4452 2328 3 402 4490 3997 3879 3959 3877 4441 3522 1640 17 3243 2339 4667 416 3094 538 
634	31	437	197	217 578 2730 2848 1323 1309 4451 2864 2520 4121 3571 1679 2074 1214 1310 4318 2932 2899 1883 846 1021 2577 2314 
959	31	352	198	2779 1320 1083 3929 3920 3169 1771 1964 3123 2549 3517 2072 4215 4030 2270 4642 2897 1029 3375 940 3191 1459 822 
81	31	233	199	318 4308 577 4184 4477 1969 853 3690 1730 1610 2481 545 2631 2765 3933 3406 2950 785 3561 2231 3013 4535 2693 
464	31	170	200	154 4249 159 4324 333 3534 1987 1055 875 2741 450 522 3837 2625 2836 4463 1188 4172 1723 1606 3843 4587 110 
485	31	13	201	3758 4306 313 1121 552 3538 237 3419 2488 873 3184 534 2110 2070 1753 2755 3667 4036 2552 4685 3842 649 802 
423	31	191	202	4245 454 4187 4571 1544 691 695 3515 4497 931 3860 2607 1273 1596 3394 1642 1843 3375 4072 2757 1475 1662 
291	31	451	203	1128 3824 2866 983 552 4200 2444 4727 403 3488 3832 561 3133 3154 249 3567 1702 1828 1535 1248 432 2106 
274	31	92	204	3610 2863 3710 4249 2193 3418 692 1719 3995 2267 4378 4233 4139 2211 3201 2318 4155 3017 533 475 3252 1574 
449	31	148	205	1164 4329 3638 2904 1201 86 2785 2170 368 890 2913 307 1869 3646 3203 1843 1808 2392 2676 436 2778 292 
109	31	411	206	2864 211 3618 1149 3272 958 3473 3251 2138 2046 1198 1861 1865 2275 3885 1702 4395 3685 2029 472 536 2357 
904	31	268	207	888 2654 4453 2094 1487 4204 953 1658 1315 3837 4278 1861 1495 3056 846 783 2233 1066 1243 2376 1741 2148 
31	31	38	208	2613 2891 114 4650 4202 3730 2226 2812 1569 1409 2264 3580 580 1233 2629 267 3285 2330 4710 3119 4527 4426 
337	31	464	209	3596 2450 1347 3413 3128 1985 793 1969 1854 1442 4598 2504 755 4334 1817 3216 2818 3709 3409 3461 1999 2166 
332	31	17	210	3610 669 2846 3633 3739 1902 4411 3856 1211 3830 2932 711 17 963 31 1729 3426 35 354 3193 802 3982 
42	31	35	211	1142 2778 4188 197 3756 794 1717 731 181 1463 2605 3818 1098 485 985 3883 1189 3223 2571 1665 1663 820 
92	31	435	212	4321 1121 4240 1738 975 1374 1754 3896 2501 587 2870 634 207 1496 1952 4053 3176 1069 4759 2210 4682 1668 
94	31	6	213	1140 2966 2610 4431 4694 3123 3103 3183 1014 2365 2817 1138 4358 4374 3529 3466 435 3201 3843 2674 2100 1380 
553	31	441	214	3824 3711 1342 798 4220 635 2569 3475 1730 3363 2171 343 3830 3585 2938 460 463 3484 3723 3565 1682 1665 
230	31	68	215	3772 4221 3555 2487 2302 1376 1676 1176 2640 3402 103 3890 1755 1285 2498 1286 2271 2080 1438 1364 1458 3968 
1	31	372	216	1326 3820 3634 2456 2436 553 985 1070 3735 4164 792 1615 4125 1676 2465 2467 2449 1494 3548 2234 3091 2795 
499	31	227	217	1306 1268 706 64 4220 3108 4001 2984 182 1521 1379 3188 2032 3878 2931 3394 2571 1533 1108 4651 925 2149 
134	31	94	218	1269 3302 2807 1833 1540 1850 2329 2664 1039 2507 3188 3797 1357 4031 98 70 1629 2396 1519 1007 2063 1299 
404	31	135	219	1143 3716 660 4022 3328 4616 3380 951 2349 2019 3851 2550 1175 1608 2424 77 3705 4057 3783 2123 3462 1942 
706	31	54	220	3809 4181 2924 1228 2809 4575 1926 3439 2603 3435 320 189 2784 3626 4622 2278 783 3446 855 1418 2518 2101 
397	31	70	221	4081 1225 763 4325 333 2452 2824 3042 231 1639 3694 799 2037 4247 2017 2265 2587 3622 3285 104 3119 3691 
395	31	283	222	156 2718 1346 314 271 390 118 2051 4003 4492 2447 447 4118 4683 2191 4422 2897 2993 1601 2001 1477 1385 
245	31	160	223	3121 1201 892 80 2345 2346 22 1525 3430 4380 2305 1110 2171 1139 581 1956 3649 3786 4400 3505 1366 539 
454	31	336	224	662 3630 498 4471 236 4044 1589 2528 1297 4499 2409 1134 1954 74 1590 846 1640 4131 4753 4425 644 822 
185	31	449	225	3906 3497 3719 3144 4206 2569 3387 2326 3437 182 1527 736 2915 301 4446 242 1868 3055 162 1550 949 3683 
171	31	228	226	3618 629 2656 4179 2091 2098 4724 3388 526 7 4323 202 1092 1239 268 248 96 4737 3888 823 2253 1108 
973	31	388	227	2734 4080 2653 192 3412 2195 3387 4120 3836 2624 1157 2468 3335 3159 2952 3540 4052 3461 2316 1727 2991 1745 
972	31	42	228	3756 3321 2220 2803 3043 1256 853 3573 1696 1407 935 3766 710 2181 1911 4604 2957 3053 3465 2995 1762 2530 
656	31	86	229	3905 2475 2961 4247 1148 3888 399 3671 973 4067 1374 2871 1230 639 3669 3261 3525 487 2189 2452 1552 3440 
568	31	220	230	2595 1327 4268 1587 3535 3386 4678 1073 1523 2240 2500 4314 1573 4114 3074 4461 3393 3500 4739 4291 3440 2060 
860	31	346	231	198 3581 4322 4437 4109 3406 3162 4205 3698 4165 2458 3082 3761 3582 207 4564 3727 1996 2574 1185 659 1416 
887	31	462	232	3610 154 4650 175 85 2134 1710 836 1857 2119 1507 4091 674 4239 4695 2971 845 4391 788 1102 4481 1764 
668	31	96	233	594 60 128 2195 235 1775 1425 2207 3125 322 3188 2766 169 487 90 2835 4546 4753 4754 1249 3980 2357 
664	31	46	234	3924 2842 4656 2201 2052 1618 2561 3436 917 584 1314 142 2644 3158 188 2830 2998 947 3568 2007 806 683 
698	31	169	235	880 81 3596 1264 941 1713 4388 1637 44 1732 3101 1693 2224 2641 3564 1821 52 1681 3094 4580 2372 1000 
8	31	102	236	1786 976 3210 3578 2300 3257 1118 1440 2111 1031 910 3403 2959 4503 2506 4038 3177 3705 1704 2020 1664 926 
310	31	430	237	1143 606 277 2479 4021 4225 4697 1548 2019 2502 3082 449 676 2700 489 1952 1620 2579 2574 727 1380 1513 
368	31	399	238	3925 573 3750 2095 1898 2948 1859 3472 2208 2225 1015 2726 1152 3707 97 3540 861 54 53 4482 1413 3969 
366	31	468	239	2860 1141 4264 1089 1890 407 4093 3606 2581 562 445 4561 3330 4566 1598 4374 3560 4409 1720 1360 2351 4582 
365	31	297	240	159 888 2924 4349 1878 48 2 3278 4490 421 2621 895 3605 2608 3487 75 246 2577 4757 1473 1005 1459 
571	31	333	241	3679 4424 3537 546 2403 914 2686 2013 2117 1094 750 3587 3726 2271 1729 3399 849 4520 3445 645 1760 2511 
575	31	132	242	3716 3823 1147 3862 1345 2478 4657 4433 103 976 791 1582 1118 1461 1390 4045 2918 3484 4442 3408 3682 3414 
250	31	402	243	4266 4268 456 4435 4571 3166 4063 696 4696 2300 4121 4169 1560 1338 1134 1914 3294 960 1822 412 3190 1002 
253	31	48	244	4248 3820 451 2843 3273 4129 2986 1692 121 488 3053 4174 2212 1558 1971 1537 2672 2419 2531 2107 293 3413 
461	31	447	245	3820 576 3141 3737 2344 1535 1719 4004 3361 716 2852 2424 1936 1935 225 3282 3280 1550 1026 3686 2145 922 
169	31	3	246	2929 578 599 2844 4473 1774 3579 1942 1988 9 777 998 1931 107 1286 1627 948 33 1028 3962 1410 1574 
895	31	7	247	740 1149 3731 1711 1371 2688 4 1379 3084 1793 671 3357 3407 507 3281 4461 4176 3424 4609 2020 1518 825 
213	31	171	248	3943 117 4576 3286 3290 1831 1584 4492 936 2812 2728 77 1985 73 3058 4373 2950 4603 296 2353 432 1764 
211	31	46	249	1142 2865 2816 4225 4226 974 2246 3629 3666 1171 2183 3709 70 3700 1938 249 3207 2126 3224 4756 3370 4012 
760	31	19	250	4069 2610 2599 131 3164 693 3212 3796 2987 526 2151 2668 3814 1274 2819 4372 3284 868 3687 928 1388 3198 
280	31	406	251	988 2093 2599 1874 3143 4107 3211 3121 548 1099 1359 3767 1137 4193 149 4039 3726 3117 4016 2024 929 683 
284	31	413	252	3613 4360 2599 2198 4610 3278 2342 4386 1196 3762 502 934 2911 4217 2551 1932 4444 1644 1997 4664 1184 4525 
287	31	175	253	1349 2293 980 454 4061 1542 1731 4676 3239 4594 369 1212 3740 2183 121 1952 4079 4155 2144 1686 685 297 
670	31	249	254	3048 4610 1542 3459 1194 3183 2365 4353 2445 1132 4549 3152 3173 58 1645 4053 1554 2230 1971 640 1572 295 
54	31	225	255	4302 199 2732 1346 4315 3713 1057 1855 739 1015 438 1490 387 1043 4711 2557 4522 3015 519 356 3842 2141 
537	31	248	256	3270 4578 3149 398 3291 2822 2944 2227 3252 798 2032 1376 1562 4316 266 4018 2334 2556 4712 1577 2371 1001 
532	31	252	257	2778 152 1283 764 318 3536 172 2544 1779 4124 2369 1211 4319 2819 4683 904 1438 726 437 1663 806 728 
200	31	461	258	609 4240 116 3371 3105 2035 347 341 3850 185 328 610 2914 4334 2930 1805 1286 2495 4015 531 1361 729 
985	31	493	259	2860 2900 668 1973 2822 3129 4743 4675 1819 798 3853 2174 930 3609 2589 3074 127 3529 4759 2315 2279 1000 
114	31	446	260	665 133 4707 697 4742 4510 3253 4169 4497 1255 351 758 2427 3178 3072 2838 787 1189 2232 3443 2007 2417 
428	31	76	261	882 3716 4186 3048 3533 4430 3163 1054 4380 3346 4720 324 2859 1100 1332 261 1982 3449 4734 1687 1572 1516 
302	31	321	262	884 2290 234 1712 4128 4537 344 187 2387 1528 2115 678 4278 3525 4626 4542 1624 4075 2492 4719 1389 4465 
304	31	362	263	1615 3614 3927 3636 4245 1344 4102 22 1428 4511 4592 2179 2502 3584 1311 2631 305 4376 3391 1531 1101 1743 
307	31	366	264	605 4082 4087 310 66 854 3550 2059 3102 345 915 4315 4019 588 382 3390 1041 3781 2317 3011 3513 4582 
371	31	423	265	4367 601 4324 1891 2136 3389 2664 286 2621 3832 2851 489 3700 3720 1437 3564 3035 789 1809 848 373 934 
841	31	53	266	748 554 3634 3635 2968 3001 3065 67 4063 2328 1793 1658 3870 2282 1153 226 3172 4528 2082 3032 1240 1417 
74	31	250	267	4084 3634 3530 3271 3584 1984 1776 3237 1944 654 4490 3896 3913 2761 1101 1932 1592 2314 1065 2109 2698 1382 
567	31	431	268	4302 45 3823 211 1123 3141 1925 4472 3160 3799 2561 1075 3899 349 1391 3155 1994 2127 1999 3117 1362 539 
739	31	112	269	743 3822 2637 4348 1986 2322 2880 2328 4517 321 1678 2387 530 2913 1091 2852 2427 2838 4736 3376 2048 3961 
227	31	456	270	1348 3639 3166 254 1052 1717 1834 1853 2528 1176 1900 2660 2623 1423 3134 3728 166 4152 12 3014 647 2355 
226	31	179	271	4300 213 1163 89 796 4148 3551 1731 4125 424 2361 891 4218 1332 906 1557 1728 946 476 1023 825 1415 
222	31	356	272	2077 2868 3865 1904 492 4008 4701 657 97 1650 1407 4316 1276 1862 168 3641 4175 844 16 2083 3226 646 
605	31	446	273	881 453 3733 1772 3514 2364 3588 998 3153 74 4037 4370 1286 3787 3035 1603 4010 3549 3422 294 2166 807 
80	31	389	274	1042 2639 665 3325 4348 4201 4388 1401 3080 913 4153 442 3206 1558 1185 2312 53 2232 3091 684 2149 2250 
49	31	447	275	1788 274 3273 2802 1903 3258 4140 1963 3856 916 363 3990 3875 462 4379 3523 1592 2287 2319 4647 2392 1103 
46	31	74	276	4308 3530 2808 3066 3230 1771 1813 2400 2368 917 1025 716 2934 3743 3526 1494 127 4152 1933 2042 4012 725 
950	31	195	277	1302 2610 454 2968 133 4293 69 4041 3795 281 1015 2071 203 1237 2445 2286 98 4543 4521 2026 439 290 
955	31	286	278	3902 2772 1127 1228 4760 88 2567 395 1907 1712 1716 3102 2139 3265 4111 1787 4728 1047 3378 1061 2081 2028 
812	31	211	279	1177 2882 1725 1301 1335 4407 2767 1200 1613 60 4027 326 3426 4482 1441 1869 3096 479 1947 1463 3846 
813	31	444	280	1142 2524 319 303 2578 1773 2733 4194 4278 2437 1830 1178 182 2156 2108 4362 4139 1291 4524 2796 2038 
349	31	205	281	584 1084 1160 1635 1057 1731 4255 2522 986 3956 3260 1862 3778 1504 1116 91 1467 2069 3650 2575 285 
816	31	235	282	1234 1986 4046 2907 3916 2430 4009 3245 4520 1482 3007 2269 1245 162 66 2499 4548 4211 1529 2804 2360 
294	31	406	283	4380 975 620 250 3787 1144 1325 311 2207 2189 1064 3793 4014 105 1493 4680 934 38 1509 2651 2612 
191	31	421	284	902 2239 2878 2341 2732 3923 4334 3037 2857 3371 4641 540 3217 2392 1126 3846 4668 4735 2604 3138 1513 
442	31	339	285	2734 1241 1615 58 1851 302 1826 3427 1734 871 2381 122 2562 3522 4445 2747 2661 2998 1488 3495 781 
444	31	167	286	2381 621 1949 386 2207 3480 2628 2580 830 1962 1202 3320 1934 2096 3962 4144 2699 561 3459 3932 3707 
107	31	56	287	785 1231 3229 1162 1023 2059 2850 2485 2564 1933 4618 4266 4487 3605 104 2196 91 2945 349 1698 2601 
906	31	201	288	2274 1287 2816 2716 558 2343 3911 570 3397 3493 2295 2478 1446 2156 1924 3362 394 4307 4105 1900 1523 
34	31	129	289	890 2047 4749 4163 3039 2331 2851 1998 3833 884 4033 3759 4404 4657 1457 3412 4575 2421 814 1112 1654 
647	31	325	290	605 2999 1175 155 3814 2228 3420 3867 4401 4756 808 4469 351 4502 4466 2723 4587 2009 85 1295 1117 
334	31	308	291	1199 2289 1993 3231 2206 1979 2735 3794 2485 2585 566 1819 4504 3194 4624 4685 3846 4225 1938 4580 255 
333	31	21	292	568 1342 3236 2960 2732 3012 32 4666 1206 873 2931 4027 1863 477 88 4629 1481 4331 4233 1131 3930 
857	31	156	293	1609 1165 1096 3921 1083 2340 4721 4640 3778 3100 2573 1229 2366 1662 4389 4008 3327 2961 1740 2879 2513 
6	31	394	294	2275 2563 1085 1761 3882 1649 760 909 1605 2295 3828 3527 4274 4025 3337 3919 4014 4197 4201 2879 358 
555	31	451	295	4152 958 3546 787 3809 3934 2628 1329 3887 193 4116 1240 4069 3353 4627 4347 3816 422 67 4028 3730 
557	31	391	296	802 3601 1026 1020 2343 2131 3277 28 2483 1197 2413 3971 4571 654 2567 4021 1910 3645 3312 3954 320 
142	31	339	297	795 2993 469 636 3903 2431 4133 2304 2310 789 3400 260 385 2839 1292 4211 1365 1196 106 2039 3974 
946	31	193	298	847 2726 2475 21 2396 3458 37 1610 1490 2019 3793 1867 2973 4031 537 496 2957 4509 3981 4550 1630 
132	31	422	299	564 2999 3476 4085 1997 4009 3481 1334 2844 888 3931 2469 3372 4758 1247 3620 4109 3655 1939 3937 3810 
139	31	222	300	2442 611 4695 3787 3379 1580 2225 3687 987 4313 4592 3196 3561 2378 72 265 417 3891 1528 2241 2724 
927	31	282	301	1739 1279 2116 1810 383 4283 1381 3744 3617 1944 3802 1568 378 2120 402 3133 2676 3996 1766 3937 3050 
937	31	258	302	2002 1798 4701 2489 3683 3512 2700 1548 866 3153 2301 4597 2193 406 2399 2836 3978 552 1656 3282 3653 
408	31	171	303	201 2213 2063 1377 993 1414 1058 2869 759 343 1847 2569 4743 3855 1687 3517 234 4142 2971 2820 2162 
453	31	371	304	2873 4435 4312 1208 1242 573 1975 2878 4719 4549 1726 2096 1388 2168 1115 3043 3068 3081 3044 2461 471 
415	31	199	305	830 2711 1020 948 1093 2280 2490 2131 2529 2285 1918 3454 2738 2361 2030 2644 233 2680 2112 3317 2067 
378	31	420	306	1647 2203 627 4085 3748 1044 336 3346 1777 1809 3689 732 3405 1000 4317 3307 1896 3055 161 1917 2791 
821	31	40	307	3179 139 857 250 543 1221 1163 3862 193 1611 3841 4441 4061 1520 1943 675 4431 922 2806 4474 1389 
377	31	324	308	393 3825 1743 3712 337 242 3625 1125 2295 1228 1472 3277 3090 2180 520 3145 1530 2000 4392 1672 1916 
707	31	376	309	880 3553 972 4161 1648 2338 2281 2879 4421 1266 2237 615 2983 3349 3001 3659 400 4149 4072 875 3231 
700	31	271	310	2594 112 1341 3830 3765 3746 3619 303 51 4114 663 941 3843 2752 2633 1639 1886 3312 2370 1576 4625 
86	31	307	311	2239 2594 2332 3509 54 3447 2769 3876 910 393 2383 801 4455 442 3310 2255 4344 3170 2026 430 3700 
85	31	62	312	4714 2540 3775 2848 3 2231 4154 816 766 1778 2285 4704 3331 4529 1950 721 2665 3220 4545 3047 4135 
795	31	211	313	753 10 1320 3232 1837 752 3949 2652 875 2305 3519 2237 2118 4417 3402 3180 828 3289 4259 4449 3181 
793	31	37	314	3579 601 280 1653 76 3940 3908 714 2855 1910 1065 2413 2857 3673 3737 3893 3589 408 1047 360 3000 
798	31	253	315	1142 3629 975 4211 4265 1900 3698 3493 193 2003 280 1506 1507 932 4109 735 3717 2261 188 3894 4684 
586	31	306	316	4188 845 2583 4094 2867 1734 43 149 3151 4689 936 4113 1441 3183 1721 3881 4226 3222 1037 1258 4492 
583	31	304	317	604 1588 4519 1579 2445 4251 371 2934 45 1072 4055 2469 1616 2997 1387 3779 3171 800 1406 1843 1512 
580	31	212	318	883 1199 1159 2601 790 1335 1645 2681 952 3875 2765 1585 3685 1223 2256 4470 3296 1031 2832 2459 1514 
581	31	202	319	3885 1712 729 876 2627 3699 33 3240 2453 3631 2068 3354 2035 2415 409 66 369 4558 4465 2264 2795 
240	31	452	320	3885 4705 989 4679 4735 3365 1272 640 2932 1961 562 3877 4479 1569 809 3824 3349 1486 355 1495 2757 
418	31	20	321	1641 4748 1627 3394 879 2763 1059 646 317 1417 3682 4574 2378 194 722 358 2805 2161 4438 3750 4694 
625	31	316	322	1788 4329 4429 3463 2612 3616 4528 334 2233 3398 305 2570 2892 3195 534 4657 3521 485 2707 3674 3 
173	31	411	323	2331 2989 3231 906 2133 719 2969 1652 3687 3205 1392 2380 4578 2418 3287 3229 2695 1747 4275 2537 3510 
172	31	218	324	6 1174 3900 503 1311 2667 3768 4074 1207 611 764 922 3323 3321 4739 3988 702 1251 3735 4292 2977 
975	31	455	325	1909 283 1439 4305 717 4405 1261 4627 589 4246 931 3405 3130 3750 739 1868 2800 504 3993 4147 3859 
971	31	489	326	3390 504 12 1488 596 3609 2924 2655 765 2406 1921 3151 1084 499 71 127 373 3172 4063 4222 1893 
868	31	263	327	977 3207 153 152 1555 3602 55 1961 1719 551 966 29 2381 2157 1396 277 2460 2062 2364 2692 2066 
659	31	433	328	900 3600 1557 885 156 465 2767 16 3113 4043 2729 2807 380 1532 2022 4317 495 1488 3358 1751 4669 
324	31	494	329	4365 309 1096 3451 2354 4701 3767 4738 4195 968 3476 2223 2538 2933 1469 136 1007 4204 827 1508 3418 
219	31	319	330	4303 801 3591 761 4298 1598 1107 3752 2504 3741 2670 1035 4281 4322 4446 1402 3408 2260 4728 4580 770 
699	31	396	331	1609 833 2045 3886 1078 2784 3423 572 3796 1383 3947 2861 3417 3136 411 3098 1030 4458 528 4351 3015 
541	31	361	332	1348 1621 4151 3579 276 4404 3312 4195 1973 712 3933 1200 117 4657 938 1504 2096 3069 2254 4604 2683 
546	31	25	333	3429 2247 2783 209 1267 2291 3373 661 3370 818 4677 3061 397 477 3191 4535 4125 2695 1963 1891 493 
992	31	427	334	1421 2779 1849 2658 1034 4051 790 3444 3925 3484 2287 809 3907 1685 1693 1396 4610 496 1462 2691 644 
214	31	379	335	892 2827 2580 3636 1653 4406 3114 1722 4293 457 3815 3167 2098 4209 3877 2391 3409 2102 3363 4475 4438 
412	31	259	336	1807 2871 3615 1327 17 637 3398 3807 4681 1890 289 288 4590 1501 2061 504 4679 3045 3710 481 3983 
921	31	138	337	1630 1805 2252 3607 2582 4676 2760 1331 1880 2152 3442 3355 2155 2673 2248 3407 367 2478 1915 2537 4223 
922	31	377	338	1086 1816 2966 1021 2201 705 3789 2347 2619 1613 288 3204 1518 4122 2841 4015 3486 3680 362 2536 589 
317	31	469	339	774 3316 2371 2429 2083 4309 2706 1168 1778 4169 4410 3321 3325 3648 176 827 4331 4575 2832 3050 2744 
836	31	166	340	2569 4310 2945 1281 2293 629 2430 1289 4005 2084 2446 3966 4590 2689 1100 894 3645 4352 1386 3292 4034 
369	31	337	341	1775 2860 2615 549 4328 3364 4516 4666 2349 1181 713 4196 3067 3960 1523 2696 115 2632 4489 104 2759 
381	31	292	342	2587 3915 1097 2459 3448 3498 4681 4321 316 1229 1356 4684 1539 4494 1450 273 2746 165 4371 4465 1244 
782	31	231	343	4057 965 945 1022 3751 4525 3002 4126 306 2348 2411 3570 4606 1762 185 4139 2679 3664 2566 2821 4353 
66	31	77	344	3557 2814 374 745 716 482 3226 1946 463 2085 2163 1748 1486 1593 1871 1384 2074 1818 1671 464 1072 
69	31	393	345	2873 4019 3297 3777 2228 596 30 4150 672 4744 4471 4560 4112 2168 810 2948 1869 3170 1508 3020 3543 
405	31	309	346	1701 453 3787 853 1190 4727 3503 999 2201 1945 3788 1110 4033 3729 2073 4579 295 3283 2981 517 695 
504	31	431	347	4310 590 2787 2441 3606 3542 4272 1190 3577 2284 2646 1181 1471 1654 577 4742 4541 956 4508 2408 2759 
637	31	89	348	2612 1798 2045 1771 1424 555 2562 712 192 3261 1922 1422 137 723 3310 296 3703 3994 4544 3080 3350 
965	31	209	349	4686 2202 3027 3343 2845 3100 1288 1970 656 421 1456 3001 2378 1006 1667 1443 4060 2536 231 3641 4104 
801	31	261	350	4364 1315 3518 4538 895 1643 1189 573 4537 4011 746 1820 2435 754 3014 297 4201 2680 1903 2039 4043 
281	31	448	351	2344 2552 595 2142 3910 3747 1062 4301 1276 3631 803 3521 1737 464 2352 960 3670 251 2877 1510 3553 
677	31	369	352	2464 2649 3906 4568 4097 468 1023 2342 2642 4282 799 2160 1677 3144 3192 650 3563 2955 2504 223 3797 
263	31	312	353	3002 1422 2547 4078 3848 4698 302 531 3909 2311 405 4704 89 2141 3059 2257 4624 2260 680 2534 1750 
261	31	274	354	1739 3885 203 1968 1433 1637 18 4158 4076 37 1720 680 3141 4597 2747 3169 4756 1334 1274 1207 2105 
58	31	338	355	569 2373 4265 4284 2605 3225 4665 4609 2482 4521 1919 2380 3186 3067 4446 3095 2110 3069 2063 4231 2535 
531	31	329	356	3338 1055 2471 23 3139 2080 1089 2984 1256 4507 422 4457 2927 522 2254 3078 2360 3188 4614 1699 1743 
539	31	405	357	2713 2527 1167 757 4161 1353 2235 3366 4159 4134 3103 1921 346 1493 3529 3190 2271 648 3577 359 3553 
203	31	314	358	3835 3128 3477 756 852 1459 2127 1827 699 924 1675 525 3541 2019 2363 1388 364 4546 1393 2574 4711 
772	31	45	359	1703 1576 1640 1232 2850 952 1238 261 703 928 3898 4090 1245 1679 2449 4106 2792 225 3345 4658 4205 
844	31	408	360	1833 1369 448 678 1426 1616 441 2845 3504 3031 1836 3093 2812 4133 6 2811 2825 231 277 3873 1880 
755	31	499	361	1437 1509 634 842 1316 1582 1271 2302 2480 2692 3401 3527 1492 3621 221 3849 2113 3993 4750 4460 1448 
727	31	315	362	2465 1090 1559 1190 4099 3367 2701 3187 1135 20 4630 2187 4558 4144 3672 1248 100 549 3706 2832 3983 
44	31	208	363	1631 756 896 4418 3250 4320 4674 1203 482 656 3093 1364 2958 1253 3135 3268 139 924 4489 3528 3097 
952	31	294	364	2862 1314 1160 837 536 2208 2559 952 564 3668 3689 1920 2740 405 2122 4677 82 1514 4700 4137 2636 
292	31	458	365	4706 2606 597 1079 1155 955 37 3393 3792 2129 1930 3852 1451 161 2991 486 4235 69 2797 2691 
293	31	277	366	1436 3474 3369 2875 361 1219 4291 1150 1070 1914 2025 2269 148 3409 69 2790 1754 2076 2929 1374 
526	31	386	367	2903 2443 2475 1312 668 3746 863 56 1137 4705 1089 2085 263 3134 1769 2384 2108 812 2016 2148 
520	31	272	368	3603 453 2578 1800 1353 3511 1350 564 2630 3371 3442 731 2522 2034 4493 1250 4304 3329 74 804 
448	31	125	369	24 3774 3513 47 2853 2650 3632 355 3876 3105 2035 1578 666 2703 4491 530 3861 2831 4339 3199 
306	31	235	370	2211 1949 1829 2205 2904 4382 3752 3331 1823 3533 3958 4035 3406 3984 4710 3591 484 2268 4090 2216 
103	31	480	371	1622 1269 3019 3584 694 2056 4088 3431 4183 1145 2123 3490 3303 2172 3062 2754 2395 4470 3025 658 
902	31	190	372	2617 1477 2327 14 2493 2869 889 1350 3478 576 3195 1765 535 1756 4237 3566 4523 4552 3577 3471 
