Course	Room	Teacher	Time	Students
259	48	595	227	4366 1083 4893 3829 132 215 8448 8132 2784 7095 1964 4741 1941 1612 4906 2433 4992 1467 6023 8226 1170 4378 5736 4797 4875 6393 4647 6799 1455 2027 7997 6032 7543 1764 7547 
461	48	581	228	4189 6640 5033 2801 399 6940 256 3292 8191 2341 1635 3455 6471 4127 184 1396 7551 3189 6027 6585 8147 4585 1951 6155 3799 8520 1554 6541 6392 3013 8990 7736 5716 6693 6882 
1108	48	283	229	6851 1162 2431 5293 3004 3739 4106 3673 5502 7671 1630 3454 2058 3435 8610 736 7756 3897 6587 1092 3175 7967 2839 7823 7005 1645 3884 1849 6542 5615 5937 2518 2390 4827 1513 
1154	48	459	230	2191 4634 1196 3338 951 7578 6762 5949 8712 2 442 2266 6246 8105 5381 1214 718 2850 304 3624 8774 229 8242 1912 6712 4838 4811 7169 4157 1189 7371 7687 1362 3192 6232 
436	48	409	231	1165 5321 5079 4020 6086 8521 7795 4922 1835 7012 4740 5370 6475 3898 326 7192 365 1752 6365 5363 2644 8419 264 4466 97 4139 6219 33 8702 8813 7527 6032 8436 7185 7403 
359	48	341	232	2736 669 1309 6534 5644 24 5820 1054 2887 5194 5980 5453 209 2179 2077 4864 361 775 3661 3768 1982 3338 2951 7268 1287 5404 4939 6560 4837 1822 1533 4842 8970 8939 6747 
1033	48	545	233	8035 7287 3617 889 6981 7138 7222 2800 7132 5133 6909 976 5668 8091 5090 3797 2171 6698 6209 1750 6153 168 4354 7847 4234 8955 6404 2273 1726 1366 7877 7525 4798 2790 4450 
281	48	108	234	2658 8389 706 8072 1308 1229 8565 6903 4456 3168 5136 3734 6945 6669 2485 326 4596 916 1698 8042 4812 465 7572 5550 7825 6425 7419 2217 4734 6133 4661 4059 8646 4587 1766 
283	48	185	235	77 1340 5838 5073 6874 7573 5827 6789 8963 1677 894 2812 3621 4195 2426 380 8454 5122 8358 6400 8498 4871 2488 7330 3789 6549 5224 1106 6076 2518 1669 5790 2061 6237 2355 
1094	48	89	236	4189 3906 2908 82 7912 3304 7134 3553 971 1772 1076 4122 4004 4532 7559 8591 309 8518 4775 8334 4604 8021 5043 4055 372 1047 4918 6790 1724 5246 6217 8577 5916 4525 
677	48	343	237	152 3147 1799 2435 3534 6122 6389 3557 2326 1981 5483 5980 7328 7458 7517 6304 8778 2243 777 8776 1796 6992 4621 8028 5736 5999 4404 5769 4878 5445 6195 1519 8885 5811 5975 
261	48	200	238	3753 3040 5767 7179 5728 5585 3693 543 1409 7558 936 1405 1212 7923 993 2917 2707 5108 4115 126 8123 8288 1024 8084 7336 12 5083 1709 7310 6752 5935 913 2695 8582 2252 
266	48	242	239	212 6811 4771 7871 7382 2613 5584 8094 5583 2523 1960 8803 7535 2263 6025 659 5308 5382 2600 2641 2469 3319 3728 8311 6526 4078 5344 7485 4150 4054 7241 7146 5797 48 1000 
701	48	91	240	3826 2459 2732 5011 4768 7912 3279 6344 3433 3558 657 938 5904 7433 5933 8109 3745 5285 1319 5469 6481 801 8415 3640 7336 1020 949 6019 2081 2358 8664 721 1410 6491 2795 
205	48	510	241	1142 6854 3613 4305 6387 8276 181 7119 5252 7247 6570 210 4742 5707 1503 5844 5836 8679 2428 3386 2855 2933 4886 1956 5756 7824 5182 7332 2040 432 7426 8285 1519 1101 8938 
918	48	373	242	3037 7935 1080 4892 6890 8464 6625 4923 8493 8942 2130 7265 4267 3219 1371 2116 2623 8591 1213 3762 7293 6978 2970 4797 2498 4810 14 3788 7161 2408 658 299 6370 6567 4955 
423	48	121	243	1161 666 8214 6740 7302 4283 7576 7596 3366 699 2987 1073 4142 2705 7984 549 2915 5168 2608 2729 4777 125 8281 2835 6449 8957 4170 7963 7163 4752 6757 5268 8812 531 4974 
373	48	596	244	6855 8218 2470 337 1124 4103 8403 3162 7457 2204 3575 7050 6413 2741 1659 5906 522 4986 2686 7801 8430 1154 2186 6090 6171 1287 1189 3118 2670 2000 5697 7181 479 7595 516 
847	48	306	245	5259 8058 3864 4786 6873 7246 4389 5729 695 6749 2548 2307 5969 1757 1706 5385 6556 711 8061 3071 8455 7230 3641 5089 2573 5954 841 7945 7089 4131 75 5797 1579 511 8978 
222	48	289	246	2617 4329 2967 2638 4364 4182 4455 7873 2803 8030 1589 3108 6784 406 5981 4037 543 1500 2859 994 2912 1353 4330 6800 3289 4040 3050 5950 1995 8953 808 2554 2063 4583 8009 
722	48	160	247	1087 5013 1083 7811 704 8152 2478 1911 5333 7117 2195 4044 4690 1816 1055 5567 4126 1524 2152 3997 618 1987 551 2608 5205 1357 8351 1912 4728 6406 5830 50 7313 5422 8665 
952	48	355	248	3907 5293 2294 8018 52 6871 1948 4388 1540 3513 4900 1586 6009 638 1878 2749 2815 1236 5388 1352 5735 6736 160 4052 4810 6000 1044 4750 7448 3882 3548 5268 1684 4483 2791 
732	48	528	249	7937 2455 4180 4309 3947 2190 1873 8547 2525 8817 3104 4382 7617 6280 2689 4837 1335 1863 7104 8128 4606 7562 8121 2498 6795 8189 4831 5305 8994 8912 2670 1388 3512 7404 7602 
812	48	44	250	4301 688 8742 8307 8302 7830 8276 8015 4691 4061 4149 5230 5984 8617 6322 1698 1374 3950 7047 1862 7907 1042 4408 861 5912 849 6460 7533 825 6057 8847 6198 4971 7688 
1019	48	520	251	154 2293 6817 8566 8348 6504 7813 1987 4128 3457 2228 8211 8735 501 2814 1210 1360 7297 5898 6953 5041 14 7730 5429 3029 4172 7377 5617 3685 4292 1366 7500 7761 8763 
901	48	451	252	7931 5391 6965 4246 3866 193 1486 5885 3738 3654 6557 2781 405 4907 1254 3974 325 1465 8597 7882 8967 2076 586 3333 8086 5402 1022 4011 2022 6193 1007 2256 6690 3344 
649	48	565	253	3772 6850 3940 4309 1329 1203 6600 6382 7130 1879 2344 3476 5909 1517 4259 2463 300 7638 2426 6613 3134 7713 3707 3704 3205 4079 783 18 6016 3113 3209 52 7741 1571 
96	48	344	254	890 4898 4264 7810 2968 4647 5331 3141 7951 6089 8786 8090 7612 2942 1111 2019 8496 5696 427 6328 2648 8432 8225 5140 7101 7128 1997 6820 7581 5937 417 7683 1760 431 
748	48	557	255	2299 5293 8290 272 66 3327 7228 8274 7387 2883 1636 3512 4675 3976 8841 7472 7190 4866 6246 7344 7942 3704 5182 4175 5718 7278 864 4397 6337 5876 2390 5810 7541 3507 
235	48	127	256	5173 7283 2436 392 6902 5527 3306 3671 8117 3653 1631 4389 696 3471 6767 3574 4386 1447 935 5001 1214 6971 8450 1634 269 8944 8950 4912 6113 2538 1100 7633 8723 376 
848	48	179	257	150 4296 7018 982 3752 4312 7956 6088 4768 7178 2822 2547 2057 6786 6286 322 1521 1376 4846 3080 1750 3915 5281 446 3877 3353 6158 7905 1849 5083 2315 1821 6563 3191 
1190	48	86	258	2659 1167 1126 660 7654 8561 8545 5507 2941 1588 1619 1614 526 8654 3628 1799 202 4211 675 7908 3708 4358 486 4350 6847 1881 3280 965 7608 1826 7258 7681 2250 6254 
613	48	561	259	763 3909 1923 5527 175 5050 4205 4700 7597 7578 8491 2177 6180 280 2260 5806 4889 8435 1334 3754 4440 98 3331 7041 5658 164 3408 7707 7589 3542 7561 7701 4402 1822 
1028	48	466	260	4080 4089 8740 7170 1900 836 1637 1819 5373 6100 5781 5803 3096 916 5928 7291 7922 5694 5005 4648 5996 8334 4502 4138 6545 6299 7067 2503 5636 1288 8707 1009 7371 2758 
709	48	548	261	8367 1328 767 1089 6142 6140 7384 2805 4046 8197 640 7437 2663 185 4861 1278 7802 4094 8633 3875 2958 4625 9001 6843 104 1022 1186 4818 4835 1723 5855 4958 7541 1571 
397	48	82	262	2658 2472 6602 2315 4635 7676 139 3912 854 4129 3470 4697 1057 3252 4168 8925 2661 6305 8732 204 4376 8355 7441 2553 3786 5526 2230 6462 8861 1605 1438 4911 1668 5916 
7	48	221	263	3926 3924 1148 3142 3679 7343 1926 8017 9018 2882 3472 1854 3572 429 4591 933 4966 4860 8656 6974 3481 2764 7104 8023 2046 3392 1715 8878 1182 5935 1382 5973 3980 5816 
241	48	78	264	8362 8368 3494 315 2632 3062 274 69 6149 1879 3556 2135 3473 5453 6202 2262 422 7751 4843 8639 8770 7045 8651 7028 2832 6010 3780 6274 8655 1049 7899 371 659 804 
614	48	302	265	3597 2592 662 3829 2191 8340 490 2309 2887 5866 5191 8883 3995 2687 5964 4215 205 8595 447 5128 8005 4600 5480 6544 6024 4407 5616 7310 5937 6289 8811 6393 6372 1004 
512	48	553	266	6818 2967 6815 1480 3968 4106 4768 4638 4206 1858 1715 2207 6281 3976 4967 302 6026 5029 893 5005 562 523 124 3649 7622 8022 16 4642 5400 5422 6379 6190 1001 6079 
978	48	143	267	3759 3796 2962 5426 4436 1896 8780 9019 691 793 8946 5311 4087 6180 1031 7395 3762 4090 8434 6809 560 2282 999 7350 8699 6630 8002 5424 7064 3247 1180 7408 924 517 
188	48	302	268	4902 2590 8748 3632 4100 4024 7952 2806 4008 1777 4748 2523 4000 6661 3361 7072 6643 6041 2110 2011 6885 5808 3563 7704 4494 5261 6423 788 7602 5307 6662 1009 2416 6416 
884	48	50	269	8258 5522 4575 6901 4766 5494 1902 8345 6554 4045 1711 7639 6108 4591 4984 6684 7988 7197 7887 3837 3605 7236 385 3702 7003 7442 6017 4075 6068 969 3197 5223 2001 688 
323	48	250	270	1322 743 600 4321 5119 6975 8981 8468 3045 7916 626 4920 3383 5726 1988 2118 8849 6221 7191 8844 8106 5287 1318 8029 5466 2976 8734 1880 3885 1553 1646 940 2020 7428 
325	48	459	271	216 1163 452 3836 3828 2193 4023 2955 7133 5761 1775 5090 5723 2223 2741 6046 2684 4978 6307 348 6329 8222 8286 1397 6869 8265 7847 7592 907 4918 5570 5743 5876 7718 
203	48	263	272	458 4081 3771 318 2473 626 2651 7222 4576 3166 2825 4477 4340 3094 2300 5541 4124 5924 3597 2688 2115 4498 5567 439 6933 2181 9002 3887 5428 1977 2717 5446 7502 4676 
655	48	573	273	8033 8386 2633 9015 7111 4762 3537 5504 7712 7307 7203 4382 6474 7755 7475 5068 2703 3401 6444 8268 8790 4547 7944 7335 5952 4680 7560 4998 2490 4754 8809 7729 1532 2251 
805	48	332	274	1348 4261 1166 594 8059 576 6877 3274 8300 3654 7674 4553 4222 2542 2320 1968 4162 4826 1851 6204 6182 5683 2620 6584 2436 8280 6717 3707 1703 6275 7306 4010 2227 8641 
668	48	416	275	8052 5394 2454 1782 2829 112 82 6128 5074 1940 4537 5987 5702 6327 7515 8598 401 3896 6365 4313 7923 4874 4190 6524 1592 1869 6865 5406 6013 1061 8187 6771 801 377 
228	48	591	276	3923 4325 391 1876 4572 7383 7014 8469 1218 6623 5944 2341 1582 1732 6411 1855 3187 2031 1505 3818 8517 1792 8396 262 4695 4235 4509 4172 5831 6461 8180 4756 5313 920 
696	48	166	277	6962 4017 2656 259 1985 6649 3213 3105 4415 7634 3087 8846 817 3601 8515 5061 4254 2857 7640 6734 8452 3055 96 8998 1046 5229 865 2890 379 5794 8763 6231 1538 
120	48	232	278	379 4182 5032 2924 3415 3290 357 2880 3212 1731 3105 7517 5782 5840 8841 5801 505 8900 8455 6719 3727 3138 7566 3566 971 2579 4640 2068 4997 4480 5874 2416 6030 6035 
563	48	541	279	8426 741 3770 3498 7113 5217 6455 7974 5071 8272 4161 5543 3347 5193 7730 4962 5862 6977 2871 4759 4278 6615 5124 7255 5618 5088 1432 3787 8951 3224 3032 5268 6251 1392 
312	48	333	280	769 6597 2923 1229 4366 6942 6162 5501 4909 6780 1052 6786 8885 1107 5863 3812 8866 3765 2916 5147 7498 148 5672 7928 7005 4078 2990 3980 8419 6467 378 2254 807 3983 
1050	48	555	281	2658 627 336 3414 3270 490 2953 4924 5902 541 3182 1293 8906 1405 8847 4259 8222 3480 8205 5141 5556 1883 5514 8458 8954 2276 1643 6659 4406 4739 7161 3968 2535 
782	48	205	282	7290 706 2842 1265 6102 6628 6898 5219 6418 5377 875 6666 7611 6369 1034 1035 8431 143 2721 8770 5285 6613 8557 164 225 4357 4170 4171 5575 6396 7992 298 5232 2372 
573	48	16	283	2920 4652 5663 110 6123 7019 6086 1420 7301 2205 5564 4674 8927 2508 1466 7554 583 6996 8168 1136 5995 7350 8573 7786 8692 900 6139 2126 6018 2897 7426 1579 2755 2535 
463	48	586	284	2928 6592 2438 8232 8746 2923 4435 487 1548 9013 6627 8520 855 5276 5628 4698 3696 5237 7413 8670 2263 8967 8626 2582 4338 992 2642 3135 8413 7825 8996 4427 7520 6054 
38	48	422	285	1263 5523 6900 5643 4221 1198 6004 2526 2057 7493 5720 7298 8802 3851 367 361 3586 3783 4251 2508 6611 5551 6738 3339 8459 5266 3011 6072 299 4857 1937 1386 8975 2354 
968	48	465	286	6964 599 1201 8607 1264 2095 3287 3432 4127 3570 7458 8207 1296 424 1094 309 772 301 2700 8698 4771 1498 5044 5652 7907 1436 4816 5833 3784 5716 7065 1820 8934 6373 
408	48	259	287	5115 3498 3637 2297 7875 65 8298 495 1901 7571 1681 7715 1190 6516 547 2683 1807 3585 8773 3933 8630 8577 1935 6420 4138 8875 4053 1997 8879 6653 6134 7548 4481 7194 
31	48	178	288	5390 8749 453 2808 3006 2949 7135 4550 1545 6263 2131 1599 2328 7207 327 6062 5687 937 6027 4093 4258 2773 7848 387 6635 8319 7705 6346 357 7765 8448 1476 2793 927 
361	48	385	289	880 3901 8150 4026 2094 4762 3362 8341 6921 831 4360 7572 7179 7636 4169 8823 2402 3974 2625 8538 3318 5530 8532 5514 3467 7346 6545 7318 6752 6799 2410 1748 7406 5975 
873	48	244	290	5453 4086 6980 3322 8687 3326 6925 6595 7096 5823 1817 4925 7361 4928 2220 6682 937 5967 7302 2607 2704 3873 1332 247 4649 8605 4353 4687 3689 3561 7068 1410 4465 
890	48	176	291	5390 5019 5178 7852 8564 5603 634 3652 854 4283 3348 1056 6430 8494 6587 5947 2281 2277 165 6172 1958 2831 1623 3249 3464 6779 3397 2232 4426 1535 2143 8488 514 6233 
893	48	95	292	8507 8179 5488 6981 3372 1920 3736 3676 4908 1144 23 5844 8497 5868 8375 5167 440 2609 4331 242 1498 2189 7488 5362 7335 5342 6751 8892 8661 1363 1667 515 2066 8726 
1032	48	234	293	4083 155 6530 3616 1782 6602 1485 4786 2892 4363 6349 6472 3238 5700 859 1408 2153 6049 6188 5164 3663 4274 6970 6884 5511 5437 58 2236 2317 7580 6467 7764 7899 2251 
1074	48	399	294	8251 3822 8421 6983 8153 8428 50 4574 3659 4550 4009 8099 2173 8960 424 2871 4314 4883 5670 5557 8452 1889 8573 5951 5186 5364 840 3788 8894 3505 7061 4645 7741 2372 
1155	48	226	295	6494 2736 4361 6834 553 1480 3325 5073 5669 3297 7385 855 690 2340 5452 5310 7057 5373 5922 5861 205 140 3215 3588 4195 975 4239 7029 4875 3249 7445 6408 8815 2144 
1153	48	481	296	6960 1301 4086 6891 6127 3673 8340 4476 853 3262 7615 6514 428 4969 4965 2601 2935 307 3526 4033 109 3265 8000 1880 8877 947 8187 1602 6379 2672 7760 2352 7849 1478 
260	48	27	297	3777 1395 191 3631 3006 4552 6388 6341 7575 1525 1851 1612 4496 8616 1114 2367 188 8733 6227 3745 3838 3085 7233 387 8266 7783 3393 4976 1800 5307 2163 7182 821 8640 
57	48	564	298	2638 8176 5754 89 4944 7267 1075 8882 2406 7982 2034 2073 5963 8221 8205 6489 7482 128 4373 7905 6407 8082 8083 7372 3240 5306 7217 6336 8331 1362 371 4950 6338 7468 
112	48	508	299	4301 6593 2293 763 6891 3000 5526 253 3119 5503 2542 7712 5627 6248 666 5961 3897 1448 4253 5027 3071 5325 7621 4566 8021 8084 9014 6793 1979 2235 3965 7746 8838 8584 
428	48	263	300	151 8251 5677 457 64 8685 6459 8130 6908 6264 4419 1584 4007 8614 2662 1690 6021 8829 8657 8513 2283 2856 6884 6910 6912 3266 4460 8085 1625 4665 2085 7740 2060 6373 
421	48	441	301	559 7938 6498 864 6721 4651 110 5641 4610 7249 4708 818 938 2015 7537 822 2668 1210 4339 1155 6829 466 3332 73 4773 6905 6636 6793 7087 2891 3031 6253 1413 376 
305	48	404	302	2616 8334 6987 8601 5663 258 8982 7368 831 3364 1059 3431 4004 2036 1374 5685 5149 7994 588 8454 3520 4447 5042 4793 7441 6778 4074 3374 3208 689 6315 920 2164 4850 
375	48	332	303	6831 1223 2968 8741 6600 6601 137 5769 3655 6624 6874 1546 5239 7715 3790 3185 6305 7195 8731 4271 3742 3609 2424 7044 4503 4038 1938 7048 3884 2554 1280 6540 7680 8580 
737	48	177	304	3922 769 4375 395 252 1929 8275 7794 1632 160 1852 5707 6388 3970 4493 4989 8357 8593 3761 996 2627 5166 581 2703 7047 5773 6860 5516 2270 1182 4136 1367 3961 1662 
950	48	522	305	56 5209 8212 3865 7799 3321 6126 5984 6144 7977 7013 7349 4148 5233 4907 8540 6320 1236 5060 6996 3560 8775 4770 3702 6679 1609 7380 1804 2337 5715 6500 1419 1109 8586 
470	48	362	306	629 700 8010 3232 5415 4519 8197 4724 1110 1254 404 2032 6181 4965 1466 6025 2682 3859 618 1690 5460 3708 4566 3078 7660 7124 6939 6888 6403 8045 1438 5876 3847 7461 
343	48	407	307	2903 2562 4892 2048 5054 6942 3514 7917 3163 8406 6783 877 5980 4726 8099 7204 6248 321 186 8163 754 4921 2645 1933 4351 2975 869 5083 4718 6505 6038 2539 
1158	48	340	308	2866 1781 3860 8290 7679 8271 8784 693 1056 6553 7578 6690 955 6559 8714 3188 8618 7778 1279 4332 3266 8339 8261 7239 6514 4409 8877 2126 3226 2996 3468 371 1655 
1060	48	547	309	4329 8426 3822 8626 5524 1908 9018 5763 2717 1232 5627 3106 5900 1290 2016 3082 8208 8436 5023 8391 1795 8248 4113 6938 8558 5106 373 960 4661 2006 7682 1411 7461 
426	48	410	310	8231 5397 3903 3637 2773 6983 315 1877 2802 6056 8864 1980 1419 6349 950 4902 5929 3990 1279 1355 8313 3159 8288 4152 6797 1992 1979 5303 4660 3686 7728 5936 8836 
290	48	575	311	604 3906 3713 4188 574 5644 2520 5273 7203 1639 7077 1736 3177 4862 548 282 5380 4099 3956 1795 4561 6175 4602 6637 7907 7565 3241 3549 6505 2792 2375 6236 2357 
593	48	316	312	2439 3411 3063 3048 6896 6621 1420 1948 1422 8860 7249 2155 2150 1505 7880 7537 715 2876 2201 4334 4883 4549 8551 7355 2956 7842 966 2555 4918 37 6548 1361 728 
197	48	390	313	3636 1123 315 4027 8529 4473 5496 8543 3161 1425 6472 2303 5191 1375 4986 2011 619 7393 447 6614 9021 482 906 7251 7031 5599 3240 3964 4978 1532 6070 2103 4582 
149	48	351	314	4080 1768 2967 8362 1470 1484 550 5138 3305 4614 697 7616 3219 5782 8594 2640 3819 6991 5327 1591 4608 960 1913 8828 3457 786 6420 4017 3223 2496 5819 7991 8974 
278	48	233	315	2865 316 8444 499 7659 8131 3652 2542 6434 8862 4694 2207 5565 5279 3291 2743 5842 2503 1034 1699 8104 2281 5282 8202 6152 5777 4353 4523 4293 7743 8766 922 2250 
1017	48	590	316	7286 1266 5446 5528 3734 5459 4280 6782 7321 3100 3219 8823 5029 8374 7391 6806 8146 4548 7946 246 6170 2998 6794 1555 4441 6292 7545 7993 7864 2793 2530 8856 2149 
1011	48	2	317	4633 8565 5747 176 5760 1987 691 2783 4545 4351 524 1527 1653 1448 3916 1358 5388 6802 2931 803 8942 4625 3311 3645 1599 1958 39 4871 3379 4872 7526 5810 6887 
102	48	297	318	2617 5110 1265 1194 3679 213 4923 3233 3128 5549 6433 7365 7515 8821 7510 8963 7121 8966 3474 7292 6639 2244 8077 8532 4461 8652 7703 7253 7144 5227 3015 372 2371 
902	48	505	319	1341 311 2650 5712 6745 7138 6606 7348 4063 5319 1715 1942 8887 2405 6167 3750 2244 8842 2290 2936 5327 3523 229 8794 104 5267 3783 3462 8876 3504 7141 1478 6377 
33	48	460	320	1349 8171 7019 190 6721 3327 5589 8326 4804 3575 5985 6028 2831 995 6580 6994 6157 6950 5510 3726 1938 6710 5309 7443 2126 4158 6771 6466 7684 5932 7895 4852 
438	48	386	321	3823 2458 164 4514 4205 3554 3454 799 7558 7986 529 1150 7734 2709 2938 6995 305 3668 5531 1545 3405 3647 8020 3877 3720 3205 3229 5976 2145 4995 8108 8853 7725 
646	48	350	322	3665 1168 3425 6167 1816 8861 3343 7497 181 8785 3878 5288 1215 1098 2766 6150 4030 9000 3702 5074 5650 967 1706 5718 6132 5189 4688 5935 1534 8569 2255 5879 4430 
431	48	236	323	8219 3820 1120 1786 1228 5216 7138 3438 2224 1581 4482 8804 3999 1691 3996 5586 996 4990 3766 2645 5141 3179 1957 6913 8693 9007 8954 7257 1107 2390 294 6319 1767 
339	48	440	324	2902 1082 6835 97 6145 2804 6944 1830 7050 4709 7980 7667 5783 7191 569 2466 619 5557 7660 4370 4465 6862 6012 2271 6017 1908 1999 4819 3543 7258 8912 8766 5699 
338	48	213	325	1225 709 3619 2596 3321 62 7715 7977 6148 4614 6706 3776 5942 4828 6470 7610 4744 7758 7757 448 8109 5996 5992 8351 5559 5832 7086 6115 7032 4292 6071 2065 7891 
1120	48	134	326	4301 3751 8627 789 8788 6879 6925 4346 5050 4165 3748 5580 4002 3367 6324 814 5000 1092 2707 611 3709 8452 5467 166 5127 5266 8952 5612 1183 7217 3983 6376 5323 
855	48	11	327	5171 8237 8603 980 8215 2599 6928 3293 5988 6347 5255 6286 1370 6097 8598 6 7755 504 8167 1504 6488 3073 3281 4779 7588 7149 6116 6772 8839 1684 2005 2219 5798 
858	48	248	328	622 8257 156 8622 3628 4634 1090 5195 6645 4929 2328 5843 4965 7800 3601 4097 8064 463 2588 6937 5896 6547 8189 4916 6656 1809 433 1104 5698 1226 6646 7026 
555	48	415	329	6592 5119 4654 8305 7034 4550 5356 5256 1964 7496 2567 4508 5809 6368 2263 7884 3831 3935 562 7100 5532 4608 6157 6090 6919 7824 3228 7237 4755 2027 7423 2672 2256 
90	48	232	330	2299 2474 2431 3493 5079 8561 3536 234 8787 5586 4163 8363 8849 658 5386 3620 6914 2978 1953 8267 223 4930 3390 7379 2577 863 4291 5349 7568 414 2530 2692 2399 
519	48	497	331	6495 1141 8258 8380 3532 5526 3671 8308 2206 7595 7329 7262 6225 2687 2013 7390 7399 4111 3046 2334 6715 8690 3528 869 7443 6406 5637 4486 7684 2378 3435 2255 5975 
740	48	140	332	7813 572 8306 117 6383 3279 1050 3911 3360 3102 3481 7471 7731 6360 5414 7922 7804 3605 2705 7359 3057 1622 5593 4933 19 4665 5713 1648 1607 8766 8810 2531 516 
747	48	359	333	8420 5179 2456 4761 5609 172 953 4414 7479 4982 5399 7476 3664 5007 899 4798 845 6523 4501 5654 6175 6634 3780 4177 8950 6019 4391 6390 5080 6562 8701 8647 7270 
234	48	591	334	8054 2430 1347 3412 4578 4459 2098 5854 2134 2203 3210 1943 6642 4591 6316 504 2241 7803 8238 2581 1134 5550 5467 8313 8477 6239 5347 5573 2147 5818 8916 7342 2252 
1193	48	293	335	7816 5036 8565 1875 9011 3326 1606 8406 1423 1589 3237 2057 4746 5689 2175 3979 8714 2247 723 5288 2817 3913 4880 589 2021 3313 1701 2277 5361 5307 828 1448 
615	48	344	336	1269 7594 8504 2611 4241 8409 5647 2521 8253 7716 7267 4380 5561 1521 7534 6307 2603 467 8553 5379 6637 59 7162 821 4914 2492 374 1515 6690 8585 8198 7187 
818	48	17	337	7491 5755 3902 2432 3837 2090 8781 4612 4945 794 835 8199 1736 5786 7106 1450 1393 2502 3763 3133 2729 120 5672 71 3408 7700 3012 36 6073 2417 5853 6237 2356 
944	48	597	338	605 3503 2653 1228 3320 117 8684 5491 2200 6669 4943 7158 3432 955 4515 542 8677 1377 2366 4375 7293 3748 8378 6914 1884 96 8960 6777 6506 5855 5795 7748 7723 
943	48	506	339	7287 4431 6743 5138 7835 4223 2053 3340 6665 7694 341 421 5966 4849 1312 6570 4193 6521 7041 7967 4503 127 4682 5403 6279 4782 8703 2539 8485 8570 6646 3199 1417 
682	48	543	340	7678 156 159 763 3495 4606 3000 4635 3167 2485 1197 5457 4980 2745 6069 630 8208 560 5069 4256 7100 7234 3407 6950 8023 6715 1702 6569 1827 3030 7990 2393 4973 
138	48	211	341	8427 3058 5037 5665 3009 2545 7265 206 5622 2667 1505 6307 4272 8106 2445 2702 5670 5207 7706 8332 7704 4649 5595 6353 4390 3425 805 353 2398 5972 687 7186 7547 
406	48	313	342	3610 8712 5151 664 4209 6120 1870 7795 257 5821 2205 5376 5926 8491 7690 1463 4666 6971 2878 1354 6444 7782 7238 5346 1600 4525 8181 6772 2692 8481 2675 5221 6079 
933	48	300	343	214 4086 889 2636 190 5770 4063 7078 1618 5721 7328 8713 3896 910 4092 8399 3587 717 2836 1178 4038 4796 3284 7123 2974 7219 6401 6778 3785 7314 4395 2084 6336 
82	48	172	344	6988 749 2436 2097 5667 7170 173 8543 8866 3570 5969 8925 7411 4840 4962 5849 2360 6977 4884 6805 7399 6858 8456 382 6212 3055 1917 4393 4561 3443 2682 685 1414 
1089	48	52	345	6380 3868 1195 3929 3908 550 5521 8681 5724 8400 6748 1815 7245 8092 2548 6763 4709 8493 5389 7988 3878 1267 8674 2932 7625 8316 5534 8350 5652 2044 1826 355 1502 
1139	48	201	346	1166 1224 8253 4570 4436 7974 2601 2136 5437 5093 6103 6185 1457 8717 8499 813 8225 3769 4194 5462 4500 5106 1598 4684 7562 3243 4641 969 5855 1104 5743 6211 4159 
1007	48	170	347	312 665 4655 6749 8309 8270 5238 1631 7269 5254 581 657 187 7289 7391 7921 8636 5734 7864 7620 102 1885 8470 6797 6426 2228 1720 7374 2671 6699 1007 2164 1369 
1006	48	225	348	5012 152 6965 5883 6496 8136 5760 5587 8000 2889 2660 2015 6228 3994 3835 5169 2423 2262 7946 6445 4509 8356 7333 2898 7087 4937 6408 4133 4395 7687 7409 1006 2797 
623	48	95	349	5173 604 3498 609 7876 8275 8780 5647 856 4695 5197 4005 957 4586 4590 5867 320 2910 5148 8751 7042 4236 1645 6544 7561 4527 4665 6111 2024 5010 1747 6037 1661 
621	48	193	350	8218 887 6743 7910 4707 5411 4382 1838 7261 3857 534 2030 549 631 6827 1132 3936 3955 1861 7849 614 6271 6759 5958 6655 7063 4758 8936 3965 7718 294 8850 7354 
454	48	427	351	4188 4248 4323 8214 7819 7344 3060 6532 3069 5762 7478 8867 6430 1549 8673 5785 3852 5781 423 1394 2159 7484 5537 7841 364 8288 7781 7169 5959 3398 4719 8119 5931 
975	48	30	352	2862 8129 4394 5292 3869 4619 3659 4670 6082 3476 3108 1058 7459 1018 6021 282 6826 3910 2422 6588 4358 4626 3172 2120 1559 1600 1062 5421 7089 7995 6753 7723 5213 
650	48	363	353	1224 994 5019 7873 3537 5211 7912 1735 1409 2404 2382 918 6863 8220 7394 3959 4621 1411 8791 3173 6449 5404 5954 5554 1999 5616 2146 2392 477 8705 6692 2790 5799 
1127	48	375	354	1146 6813 701 3141 6741 9012 178 237 8989 4780 5416 4701 6578 1732 6280 1398 7550 569 2467 8358 1862 7358 8536 5710 2125 5958 7064 8893 4647 5408 7548 2142 802 
13	48	257	355	7631 2960 7285 8366 4516 6704 3533 257 8401 4785 7835 2823 6326 5196 4673 6083 6249 6599 3087 6583 5007 4253 1130 8332 1494 7702 4680 5442 3502 8680 4072 8484 8705 
72	48	145	356	7289 271 1896 1904 8114 4551 3663 4510 3101 7889 8821 4222 4780 425 3858 426 4093 5063 445 8201 245 6152 4443 3267 7337 7318 2556 1564 6927 2235 8899 7753 2028 
